,Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
998,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F3-ff-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F3,53,ff,4,0,,False
999,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F3-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F3,53,ff,4,1,,False
1000,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F3-ff-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F3,53,ff,4,2,,False
1001,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,ff,4,0,,False
1002,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#3-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,ff,4,1,,False
1003,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#3-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,ff,4,2,,False
1004,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G3,55,ff,4,0,,False
1005,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G3-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G3,55,ff,4,1,,False
1006,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G3-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G3,55,ff,4,2,,False
1007,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,ff,4,0,,False
1008,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#3-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,ff,4,1,,False
1009,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#3-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,ff,4,2,,False
1010,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A3,57,ff,4,0,,False
1011,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A3-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A3,57,ff,4,1,,False
1012,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A3-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A3,57,ff,4,2,,False
1013,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,ff,4,0,,False
1014,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#3-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,ff,4,1,,False
1015,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#3-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,ff,4,2,,False
1016,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B3-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,ff,4,0,,False
1017,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B3-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B3,59,ff,4,1,,False
1018,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B3-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,ff,4,2,,False
1019,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C4-ff-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C4,60,ff,4,0,,False
1020,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C4-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C4,60,ff,4,1,,False
1021,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C4-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C4,60,ff,4,2,,False
1022,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#4-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,ff,4,0,,False
1023,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#4-ff-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,ff,4,1,,False
1024,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#4-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,ff,4,2,,False
1025,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D4-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D4,62,ff,4,0,,False
1026,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D4-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D4,62,ff,4,1,,False
1027,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D4-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D4,62,ff,4,2,,False
1028,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#4-ff-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,ff,4,0,,False
1029,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#4-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,ff,4,1,,False
1030,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#4-ff-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,ff,4,2,,False
1031,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E4-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E4,64,ff,4,0,,False
1032,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E4-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,E4,64,ff,4,1,,False
1033,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E4-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E4,64,ff,4,2,,False
1034,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F4-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F4,65,ff,4,0,,False
1035,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F4-ff-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F4,65,ff,4,1,,False
1036,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F4-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F4,65,ff,4,2,,False
1037,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#4-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,ff,4,0,,False
1038,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#4-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,ff,4,1,,False
1039,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#4-ff-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,ff,4,2,,False
1040,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G4-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G4,67,ff,4,0,,False
1041,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G4-ff-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G4,67,ff,4,1,,False
1042,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G4-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G4,67,ff,4,2,,False
1043,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#4-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,ff,4,0,,False
1044,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#4-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,ff,4,1,,False
1045,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#4-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,ff,4,2,,False
1046,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A4-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A4,69,ff,4,0,,False
1047,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A4-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A4,69,ff,4,1,,False
1048,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A4-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A4,69,ff,4,2,,False
1049,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#4-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#4,70,ff,4,0,,False
1050,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#4-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A#4,70,ff,4,1,,False
1051,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#4-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A#4,70,ff,4,2,,False
1052,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B4-ff-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B4,71,ff,4,0,,False
1053,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B4-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,B4,71,ff,4,1,,False
1054,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B4-ff-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B4,71,ff,4,2,,False
1055,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C5-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C5,72,ff,4,0,,False
1056,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C5-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C5,72,ff,4,1,,False
1057,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C5-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C5,72,ff,4,2,,False
1058,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#5-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C#5,73,ff,4,0,,False
1059,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#5-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C#5,73,ff,4,1,,False
1060,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#5-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C#5,73,ff,4,2,,False
1061,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D5-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D5,74,ff,4,0,,False
1062,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D5-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D5,74,ff,4,1,,False
1063,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D5-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,D5,74,ff,4,2,,False
1064,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#5-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D#5,75,ff,4,0,,False
1065,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#5-ff-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#5,75,ff,4,1,,False
1066,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-D#5-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#5,75,ff,4,2,,False
1067,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E5-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E5,76,ff,4,0,,False
1068,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E5-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E5,76,ff,4,1,,False
1069,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-E5-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E5,76,ff,4,2,,False
1070,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F5-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F5,77,ff,4,0,,False
1071,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F5-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F5,77,ff,4,1,,False
1072,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F5-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,F5,77,ff,4,2,,False
1073,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#5-ff-N-T10d.wav,1,Keyboards,Acc,Accordion,ord,ordinario,F#5,78,ff,4,0,,True
1074,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#5-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#5,78,ff,4,1,,False
1075,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-F#5-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#5,78,ff,4,2,,False
1076,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G5-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G5,79,ff,4,0,,False
1077,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G5-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G5,79,ff,4,1,,False
1078,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G5-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,G5,79,ff,4,2,,False
1079,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#5-ff-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#5,80,ff,4,0,,False
1080,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#5-ff-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G#5,80,ff,4,1,,False
1081,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-G#5-ff-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#5,80,ff,4,2,,False
1082,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A5-ff-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A5,81,ff,4,0,,False
1083,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A5-ff-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A5,81,ff,4,1,,False
1084,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A5-ff-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,A5,81,ff,4,2,,False
1085,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#5-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#5,82,ff,4,0,,False
1086,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#5-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#5,82,ff,4,1,,False
1087,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-A#5-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#5,82,ff,4,2,,False
1088,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B5-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,B5,83,ff,4,0,,False
1089,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B5-ff-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,B5,83,ff,4,1,,False
1090,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-B5-ff-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,B5,83,ff,4,2,,False
1091,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C6-ff-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C6,84,ff,4,0,,False
1092,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C6-ff-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C6,84,ff,4,1,,False
1093,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C6-ff-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C6,84,ff,4,2,,False
1094,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#6-ff-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C#6,85,ff,4,0,,False
1095,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#6-ff-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C#6,85,ff,4,1,,False
1096,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Keyboards\Accordion\ordinario\Acc-ord-C#6-ff-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C#6,85,ff,4,2,,False
